config,chunk_id,doc_filename,section_heading,tokens_raw,tokens_enriched,Domain,Entity,Authority,Section
domain_entity,000-wbdc_iron-bane-reconnaissance.md#chunk_005,000-wbdc_iron-bane-reconnaissance.md,### DIPLOMATIC CONTEXT,187,218,16.0,14.0,,
domain_entity,codex_chrome-lurker.md#chunk_001,codex_chrome-lurker.md,## Header block,178,204,16.0,9.0,,
domain_entity,codex_chrome-lurker.md#chunk_002,codex_chrome-lurker.md,## 2.1 Pre-Glitch Development & Deployment History,923,949,16.0,9.0,,
domain_entity,codex_chrome-lurker.md#chunk_003,codex_chrome-lurker.md,## 2.1 Pre-Glitch Development & Deployment History,274,300,16.0,9.0,,
domain_entity,codex_chrome-lurker.md#chunk_004,codex_chrome-lurker.md,## 3.1 Notable Incidents & Documented Encounters,923,949,16.0,9.0,,
domain_entity,codex_chrome-lurker.md#chunk_005,codex_chrome-lurker.md,## 3.1 Notable Incidents & Documented Encounters,898,924,16.0,9.0,,
domain_entity,codex_chrome-lurker.md#chunk_006,codex_chrome-lurker.md,## 4. Risk profile and thresholds,123,149,16.0,9.0,,
domain_entity,codex_chrome-lurker.md#chunk_007,codex_chrome-lurker.md,## 4.1 Territorial Behavior & Patrol Patterns,923,949,16.0,9.0,,
domain_entity,codex_chrome-lurker.md#chunk_008,codex_chrome-lurker.md,## 4.1 Territorial Behavior & Patrol Patterns,752,778,16.0,9.0,,
domain_entity,codex_chrome-lurker.md#chunk_009,codex_chrome-lurker.md,## 5. Field Card (Chrome-Lurker corridor protocols),878,904,16.0,9.0,,
domain_entity,codex_chrome-lurker.md#chunk_010,codex_chrome-lurker.md,## 10. Factional perspectives,923,949,16.0,9.0,,
domain_entity,codex_chrome-lurker.md#chunk_011,codex_chrome-lurker.md,## 10. Factional perspectives,417,443,16.0,9.0,,
domain_entity,codex_chrome-lurker.md#chunk_012,codex_chrome-lurker.md,## 10. Reviewer's Note,340,366,16.0,9.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_001,db02-wb_gorge-maws-population-dossier.md,# Population Dossier: Gorge-Maws (The Groa-Thurs),87,114,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_002,db02-wb_gorge-maws-population-dossier.md,## Document Overview,152,179,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_003,db02-wb_gorge-maws-population-dossier.md,### 1.1 Taxonomy and Pathological Role,267,295,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_004,db02-wb_gorge-maws-population-dossier.md,"### 1.2 Population Distribution & The ""Green-Lines""",288,315,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_005,db02-wb_gorge-maws-population-dossier.md,### 1.3 Pre-Glitch Origins: The O.G.R.E. Protocol,286,313,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_006,db02-wb_gorge-maws-population-dossier.md,### 1.4 Lifecycle & The Lithic Gestation,336,364,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_007,db02-wb_gorge-maws-population-dossier.md,### 2.1 Morphology: The Living Siege Engine,436,464,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_008,db02-wb_gorge-maws-population-dossier.md,### 2.2 The Crucible: Internal Alchemy,357,384,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_009,db02-wb_gorge-maws-population-dossier.md,### 2.3 Sensory Apparatus: Seismic Resonance Imaging,347,374,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_010,db02-wb_gorge-maws-population-dossier.md,### 3.1 Temperament: The Sloth-Sage,321,348,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_011,db02-wb_gorge-maws-population-dossier.md,### 3.2 The Gardening Protocol: Recursive Pacification,525,552,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_012,db02-wb_gorge-maws-population-dossier.md,### 4.1 Method: The Living Diapason,235,262,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_013,db02-wb_gorge-maws-population-dossier.md,### 4.2 Signature Abilities & Resonance Patterns,543,570,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_014,db02-wb_gorge-maws-population-dossier.md,### 5.1 Language: The Sub-Sonic Rumble,392,419,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_015,db02-wb_gorge-maws-population-dossier.md,### 5.2 The Root-Memory: A Distributed Lithic Database,270,297,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_016,db02-wb_gorge-maws-population-dossier.md,### 5.3 Social Structure: The Silent Commons,318,345,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_017,db02-wb_gorge-maws-population-dossier.md,"### 6.1 Trade Goods: The Paradox of ""Thurs-Dung""",460,487,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_018,db02-wb_gorge-maws-population-dossier.md,### 6.2 Service Protocols: The Blight-Eater Escort,297,325,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_019,db02-wb_gorge-maws-population-dossier.md,### 6.3 Strategic Resource: The Sanctuary Node,206,234,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_020,db02-wb_gorge-maws-population-dossier.md,### 7.1 Jötun-Reader Scriptorium: The Immune Response Theory,247,274,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_021,db02-wb_gorge-maws-population-dossier.md,### 7.2 Iron-Bane Crusade: The Flesh-Abomination,239,266,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_022,db02-wb_gorge-maws-population-dossier.md,### 7.3 Rust-Clans: The Mobile Refineries,223,250,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_023,db02-wb_gorge-maws-population-dossier.md,### 7.4 God-Sleepers: The Silent Gardeners,218,245,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_024,db02-wb_gorge-maws-population-dossier.md,### 7.5 The Midgard Combine: The Necessary Hazard,156,183,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_025,db02-wb_gorge-maws-population-dossier.md,### 8.1 Threat Assessment: The Quake-Rage,587,614,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_026,db02-wb_gorge-maws-population-dossier.md,### 8.2 The Bell-Toll Effect: Armor Vulnerability,175,202,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_027,db02-wb_gorge-maws-population-dossier.md,### 8.3 Field Card — Interaction Protocols,426,453,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_028,db02-wb_gorge-maws-population-dossier.md,### 9.1 Data Capture: Autopsy Report [Specimen GM-04],343,370,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_029,db02-wb_gorge-maws-population-dossier.md,### 9.2 Geographic Survey: The Song-Roads,271,299,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_030,db02-wb_gorge-maws-population-dossier.md,### 9.3 Linguistic Analysis: The Rumble-Lexicon,293,321,15.0,11.0,,
domain_entity,db02-wb_gorge-maws-population-dossier.md#chunk_031,db02-wb_gorge-maws-population-dossier.md,### 9.4 Reviewer's Note & Status,258,286,15.0,11.0,,
domain_entity,db02-wb_medical-phenomena-entry.md#chunk_001,db02-wb_medical-phenomena-entry.md,## Classification,126,158,15.0,16.0,,
domain_entity,db02-wb_medical-phenomena-entry.md#chunk_002,db02-wb_medical-phenomena-entry.md,### Cognitive Paradox Syndrome (CPS),128,161,15.0,16.0,,
domain_entity,db02-wb_medical-phenomena-entry.md#chunk_003,db02-wb_medical-phenomena-entry.md,### Harrow-Sick,143,175,15.0,16.0,,
domain_entity,db02-wb_medical-phenomena-entry.md#chunk_004,db02-wb_medical-phenomena-entry.md,### Blight-Burn,131,163,15.0,16.0,,
domain_entity,db02-wb_medical-phenomena-entry.md#chunk_005,db02-wb_medical-phenomena-entry.md,### Depth Sickness,569,601,15.0,16.0,,
domain_entity,db02-wb_scavenger-barons-assembled-entry.md#chunk_001,db02-wb_scavenger-barons-assembled-entry.md,## Classification,137,170,15.0,16.0,,
domain_entity,db02-wb_scavenger-barons-assembled-entry.md#chunk_002,db02-wb_scavenger-barons-assembled-entry.md,## §1 — Origins and Historical Context,180,213,15.0,16.0,,
domain_entity,db02-wb_scavenger-barons-assembled-entry.md#chunk_003,db02-wb_scavenger-barons-assembled-entry.md,## §2 — Governance Mechanics,247,279,15.0,16.0,,
domain_entity,db02-wb_scavenger-barons-assembled-entry.md#chunk_004,db02-wb_scavenger-barons-assembled-entry.md,## §3 — The Ice-Debt System,214,247,15.0,16.0,,
domain_entity,db02-wb_scavenger-barons-assembled-entry.md#chunk_005,db02-wb_scavenger-barons-assembled-entry.md,## §4 — Economic Model,152,184,15.0,16.0,,
domain_entity,db02-wb_scavenger-barons-assembled-entry.md#chunk_006,db02-wb_scavenger-barons-assembled-entry.md,## §5 — The King's Find Mythology,431,464,15.0,16.0,,
domain_entity,db02-wb_silent-folk-assembled-entry.md#chunk_001,db02-wb_silent-folk-assembled-entry.md,# The Silent Folk — Assembled Entry (Post-Human Divergence of the Clicking Deeps),110,146,15.0,20.0,,
domain_entity,db02-wb_silent-folk-assembled-entry.md#chunk_002,db02-wb_silent-folk-assembled-entry.md,## 1. Origin and Evolutionary Context,208,244,15.0,20.0,,
domain_entity,db02-wb_silent-folk-assembled-entry.md#chunk_003,db02-wb_silent-folk-assembled-entry.md,## 2. Biological Divergence,245,282,15.0,20.0,,
domain_entity,db02-wb_silent-folk-assembled-entry.md#chunk_004,db02-wb_silent-folk-assembled-entry.md,## 3. Echo-Cant: A Language of Geometry,170,206,15.0,20.0,,
domain_entity,db02-wb_silent-folk-assembled-entry.md#chunk_005,db02-wb_silent-folk-assembled-entry.md,## 4. Social Structure and Territory,312,348,15.0,20.0,,
domain_entity,db02-wb_silent-folk-assembled-entry.md#chunk_006,db02-wb_silent-folk-assembled-entry.md,## 6. Diagnostic Synthesis,179,215,15.0,20.0,,
domain_entity,db02-wb_silent-folk-assembled-entry.md#chunk_007,db02-wb_silent-folk-assembled-entry.md,## Unlock Thresholds,215,252,15.0,20.0,,
domain_entity,db02-wb_skrap-troll-assembled-entry.md#chunk_001,db02-wb_skrap-troll-assembled-entry.md,# The Skrap-Troll — Assembled Entry (Feral Hrungnir-Class Geo-Demolition Unit),29,62,15.0,16.0,,
domain_entity,db02-wb_skrap-troll-assembled-entry.md#chunk_002,db02-wb_skrap-troll-assembled-entry.md,## Unlock Threshold Table,149,182,15.0,16.0,,
domain_entity,db02-wb_skrap-troll-assembled-entry.md#chunk_003,db02-wb_skrap-troll-assembled-entry.md,### §1. Identification and Pre-Glitch Origin,187,219,15.0,16.0,,
domain_entity,db02-wb_skrap-troll-assembled-entry.md#chunk_004,db02-wb_skrap-troll-assembled-entry.md,### §2. The Second Skin: Adaptive Exaptation,217,249,15.0,16.0,,
domain_entity,db02-wb_skrap-troll-assembled-entry.md#chunk_005,db02-wb_skrap-troll-assembled-entry.md,### §3. Territorial Behavior and Threat Profile,188,221,15.0,16.0,,
domain_entity,db02-wb_skrap-troll-assembled-entry.md#chunk_006,db02-wb_skrap-troll-assembled-entry.md,### §4. Economic Significance: The Dvergr Calculation,426,458,15.0,16.0,,
domain_entity,db02-wb_skrap-troll-assembled-entry.md#chunk_007,db02-wb_skrap-troll-assembled-entry.md,## Field Card Summary,141,174,15.0,16.0,,
domain_entity,db02-wb_svin-fylking-assembled-entry.md#chunk_001,db02-wb_svin-fylking-assembled-entry.md,# Svin-fylking — Assembled Entry (Iron-Husked Boar),37,66,15.0,13.0,,
domain_entity,db02-wb_svin-fylking-assembled-entry.md#chunk_002,db02-wb_svin-fylking-assembled-entry.md,## Unlock Threshold Table,154,183,15.0,13.0,,
domain_entity,db02-wb_svin-fylking-assembled-entry.md#chunk_003,db02-wb_svin-fylking-assembled-entry.md,## §1. Identification and Pre-Glitch Origin,660,689,15.0,13.0,,
domain_entity,db02-wb_svin-fylking-assembled-entry.md#chunk_004,db02-wb_svin-fylking-assembled-entry.md,### 3.2 The Fylking Charge (Signature Tactic),354,383,15.0,13.0,,
domain_entity,db02-wb_svin-fylking-assembled-entry.md#chunk_005,db02-wb_svin-fylking-assembled-entry.md,### 4.2 The Prize,161,189,15.0,13.0,,
domain_entity,db02-wb_svin-fylking-assembled-entry.md#chunk_006,db02-wb_svin-fylking-assembled-entry.md,### 5.1 The Jötun-Reader View,139,167,15.0,13.0,,
domain_entity,db02-wb_svin-fylking-assembled-entry.md#chunk_007,db02-wb_svin-fylking-assembled-entry.md,### 5.2 Faction Doctrinal Differences,154,183,15.0,13.0,,
domain_entity,db02-wb_svin-fylking-assembled-entry.md#chunk_008,db02-wb_svin-fylking-assembled-entry.md,## §6. Diagnostic Conclusion,276,305,15.0,13.0,,
domain_entity,db02-wb_svin-fylking-assembled-entry.md#chunk_009,db02-wb_svin-fylking-assembled-entry.md,## Field Card Summary,297,326,15.0,13.0,,
domain_entity,db02-wb_void-marked-assembled-entry.md#chunk_001,db02-wb_void-marked-assembled-entry.md,## Classification,36,67,15.0,15.0,,
domain_entity,db02-wb_void-marked-assembled-entry.md#chunk_002,db02-wb_void-marked-assembled-entry.md,## Diagnostic Summary,141,172,15.0,15.0,,
domain_entity,db02-wb_void-marked-assembled-entry.md#chunk_003,db02-wb_void-marked-assembled-entry.md,## §1 — Physical Characteristics,271,302,15.0,15.0,,
domain_entity,db02-wb_void-marked-assembled-entry.md#chunk_004,db02-wb_void-marked-assembled-entry.md,## §2 — Origins and Exposure Pathways,128,159,15.0,15.0,,
domain_entity,db02-wb_void-marked-assembled-entry.md#chunk_005,db02-wb_void-marked-assembled-entry.md,## §3 — Social Status and Political Contestation,269,300,15.0,15.0,,
domain_entity,db02-wb_void-marked-assembled-entry.md#chunk_006,db02-wb_void-marked-assembled-entry.md,## §4 — Capabilities and Operational Utility,128,159,15.0,15.0,,
domain_entity,db02-wb_void-marked-assembled-entry.md#chunk_007,db02-wb_void-marked-assembled-entry.md,## §5 — Material Interactions,132,163,15.0,15.0,,
domain_entity,db02-wb_void-marked-assembled-entry.md#chunk_008,db02-wb_void-marked-assembled-entry.md,## Unlock Thresholds,213,244,15.0,15.0,,
domain_entity,db02-wb_warden-host-assembled-entry.md#chunk_001,db02-wb_warden-host-assembled-entry.md,## Classification,36,71,15.0,19.0,,
domain_entity,db02-wb_warden-host-assembled-entry.md#chunk_002,db02-wb_warden-host-assembled-entry.md,## Diagnostic Summary,191,226,15.0,19.0,,
domain_entity,db02-wb_warden-host-assembled-entry.md#chunk_003,db02-wb_warden-host-assembled-entry.md,## §1 — Origins and Historical Context,214,249,15.0,19.0,,
domain_entity,db02-wb_warden-host-assembled-entry.md#chunk_004,db02-wb_warden-host-assembled-entry.md,## §2 — Primary Functions,243,278,15.0,19.0,,
domain_entity,db02-wb_warden-host-assembled-entry.md#chunk_005,db02-wb_warden-host-assembled-entry.md,## §3 — Echo-Cant in Warden-Host Operations,153,188,15.0,19.0,,
domain_entity,db02-wb_warden-host-assembled-entry.md#chunk_006,db02-wb_warden-host-assembled-entry.md,## §4 — Territorial Disputes and Factional Conflicts,365,400,15.0,19.0,,
domain_entity,db02-wb_warden-host-assembled-entry.md#chunk_007,db02-wb_warden-host-assembled-entry.md,## Unlock Thresholds,210,245,15.0,19.0,,
domain_entity,db02-wb_weir-bone-assembled-entry.md#chunk_001,db02-wb_weir-bone-assembled-entry.md,## Classification,37,68,15.0,15.0,,
domain_entity,db02-wb_weir-bone-assembled-entry.md#chunk_002,db02-wb_weir-bone-assembled-entry.md,## Diagnostic Summary,170,201,15.0,15.0,,
domain_entity,db02-wb_weir-bone-assembled-entry.md#chunk_003,db02-wb_weir-bone-assembled-entry.md,## §1 — Physical Properties,258,289,15.0,15.0,,
domain_entity,db02-wb_weir-bone-assembled-entry.md#chunk_004,db02-wb_weir-bone-assembled-entry.md,## §2 — Sourcing and Harvesting,175,206,15.0,15.0,,
domain_entity,db02-wb_weir-bone-assembled-entry.md#chunk_005,db02-wb_weir-bone-assembled-entry.md,## §3 — Applications,210,241,15.0,15.0,,
domain_entity,db02-wb_weir-bone-assembled-entry.md#chunk_006,db02-wb_weir-bone-assembled-entry.md,## §4 — Salvage Interactions and Material Conflicts,193,224,15.0,15.0,,
domain_entity,db02-wb_weir-bone-assembled-entry.md#chunk_007,db02-wb_weir-bone-assembled-entry.md,## Unlock Thresholds,187,218,15.0,15.0,,
domain_entity,db03-dc_agricultural-devastation.md#chunk_001,db03-dc_agricultural-devastation.md,"# Agricultural Devastation Case Study - Wheatholm District Total Loss, Year 781-783 PG",305,341,15.0,20.0,,
domain_entity,db03-dc_agricultural-devastation.md#chunk_002,db03-dc_agricultural-devastation.md,### Emergence Timeline,157,193,15.0,20.0,,
domain_entity,db03-dc_agricultural-devastation.md#chunk_003,db03-dc_agricultural-devastation.md,### Initial Response,917,954,15.0,20.0,,
domain_entity,db03-dc_agricultural-devastation.md#chunk_004,db03-dc_agricultural-devastation.md,### Alchemical Eradication,499,535,15.0,20.0,,
domain_entity,db03-dc_agricultural-devastation.md#chunk_005,db03-dc_agricultural-devastation.md,## Steward's Reflection,315,352,15.0,20.0,,
domain_entity,db03-dc_archive-cataloging-standards.md#chunk_001,db03-dc_archive-cataloging-standards.md,## Summary,102,133,15.0,15.0,,
domain_entity,db03-dc_archive-cataloging-standards.md#chunk_002,db03-dc_archive-cataloging-standards.md,## Motivation & Historical Context,215,247,15.0,15.0,,
domain_entity,db03-dc_archive-cataloging-standards.md#chunk_003,db03-dc_archive-cataloging-standards.md,## Expanded Metadata Framework,244,275,15.0,15.0,,
domain_entity,db03-dc_archive-cataloging-standards.md#chunk_004,db03-dc_archive-cataloging-standards.md,## Enhanced CPS Risk Classification,279,310,15.0,15.0,,
domain_entity,db03-dc_archive-cataloging-standards.md#chunk_005,db03-dc_archive-cataloging-standards.md,## Mandatory Pre-Screening Protocols,283,314,15.0,15.0,,
domain_entity,db03-dc_archive-cataloging-standards.md#chunk_006,db03-dc_archive-cataloging-standards.md,## Cross-Reference Integrity Standards,271,302,15.0,15.0,,
domain_entity,db03-dc_archive-cataloging-standards.md#chunk_007,db03-dc_archive-cataloging-standards.md,## Training & Implementation Rollout,270,301,15.0,15.0,,
domain_entity,db03-dc_archive-cataloging-standards.md#chunk_008,db03-dc_archive-cataloging-standards.md,## Institutional Culture Implications,234,265,15.0,15.0,,
