chunk_id,doc_filename,section_heading,tokens_raw,tokens_enriched,Corpus,Domain,Entity,Authority,Section
db03-dc_jarn-madr-behavioral-study.md#chunk_007,db03-dc_jarn-madr-behavioral-study.md,Disassembly Efficiency and Methods,340,405,6,15,19,9,14.0
db03-dc_jarn-madr-behavioral-study.md#chunk_008,db03-dc_jarn-madr-behavioral-study.md,Humanoid Coalescence Patterns,334,397,6,15,19,9,13.0
db03-dc_jarn-madr-behavioral-study.md#chunk_009,db03-dc_jarn-madr-behavioral-study.md,Communication and Coordination,240,304,6,15,19,9,13.0
db03-dc_jarn-madr-behavioral-study.md#chunk_010,db03-dc_jarn-madr-behavioral-study.md,Diagnostic Assessment and Implications,292,357,6,15,19,9,14.0
db03-dc_jarn-madr-behavioral-study.md#chunk_011,db03-dc_jarn-madr-behavioral-study.md,Governance Tracking,22,84,6,15,19,9,11.0
db03-dc_jotun-reader-chronology.md#chunk_001,db03-dc_jotun-reader-chronology.md,(none),23,71,6,15,16,9,
db03-dc_jotun-reader-chronology.md#chunk_002,db03-dc_jotun-reader-chronology.md,v5.0 Migration Note,63,124,6,15,16,9,13.0
db03-dc_jotun-reader-chronology.md#chunk_003,db03-dc_jotun-reader-chronology.md,Overview,94,153,6,15,16,9,10.0
db03-dc_jotun-reader-chronology.md#chunk_004,db03-dc_jotun-reader-chronology.md,Archival Methodology and Evidence Sources,269,332,6,15,16,9,15.0
db03-dc_jotun-reader-chronology.md#chunk_005,db03-dc_jotun-reader-chronology.md,Primary Evidence: Chronology Reconstruction Notes,449,513,6,15,16,9,15.0
db03-dc_jotun-reader-chronology.md#chunk_006,db03-dc_jotun-reader-chronology.md,Primary Evidence: Chronology Reconstruction Notes,100,163,6,15,16,9,15.0
db03-dc_jotun-reader-chronology.md#chunk_007,db03-dc_jotun-reader-chronology.md,Collaborative Consensus Process,174,235,6,15,16,9,13.0
db03-dc_jotun-reader-chronology.md#chunk_008,db03-dc_jotun-reader-chronology.md,Implications for Historical Precision,209,271,6,15,16,9,14.0
db03-dc_jotun-reader-chronology.md#chunk_009,db03-dc_jotun-reader-chronology.md,Governance Tracking,22,81,6,15,16,9,11.0
db03-dc_jotunheim-swarm-density.md#chunk_001,db03-dc_jotunheim-swarm-density.md,(none),22,74,6,15,20,9,
db03-dc_jotunheim-swarm-density.md#chunk_002,db03-dc_jotunheim-swarm-density.md,v5.0 Remediation Note,66,131,6,15,20,9,13.0
db03-dc_jotunheim-swarm-density.md#chunk_003,db03-dc_jotunheim-swarm-density.md,Survey Summary,76,140,6,15,20,9,11.0
db03-dc_jotunheim-swarm-density.md#chunk_004,db03-dc_jotunheim-swarm-density.md,Survey Design and Methodology,219,286,6,15,20,9,14.0
db03-dc_jotunheim-swarm-density.md#chunk_005,db03-dc_jotunheim-swarm-density.md,Population Distribution Patterns,35,100,6,15,20,9,13.0
db03-dc_jotunheim-swarm-density.md#chunk_006,db03-dc_jotunheim-swarm-density.md,Knuckle-Bone Fields Primary Habitat,148,214,6,15,20,9,14.0
db03-dc_jotunheim-swarm-density.md#chunk_007,db03-dc_jotunheim-swarm-density.md,Great Looms Corridor Secondary Habitat,124,192,6,15,20,9,15.0
db03-dc_jotunheim-swarm-density.md#chunk_008,db03-dc_jotunheim-swarm-density.md,Iron Heart Breach Tertiary Habitat,65,132,6,15,20,9,15.0
db03-dc_jotunheim-swarm-density.md#chunk_009,db03-dc_jotunheim-swarm-density.md,Aggregate Population Assessment,67,132,6,15,20,9,13.0
db03-dc_jotunheim-swarm-density.md#chunk_010,db03-dc_jotunheim-swarm-density.md,Replication Site Analysis,20,85,6,15,20,9,13.0
db03-dc_jotunheim-swarm-density.md#chunk_011,db03-dc_jotunheim-swarm-density.md,Site 1: Knuckle-Bone Fields Northeast Sector,179,248,6,15,20,9,16.0
db03-dc_jotunheim-swarm-density.md#chunk_012,db03-dc_jotunheim-swarm-density.md,Site 2: Great Looms Corridor Northern Sector,211,282,6,15,20,9,18.0
db03-dc_jotunheim-swarm-density.md#chunk_013,db03-dc_jotunheim-swarm-density.md,Site 3: Iron Heart Breach Core,205,274,6,15,20,9,16.0
db03-dc_jotunheim-swarm-density.md#chunk_014,db03-dc_jotunheim-swarm-density.md,Swarm Movement Patterns,204,269,6,15,20,9,13.0
db03-dc_jotunheim-swarm-density.md#chunk_015,db03-dc_jotunheim-swarm-density.md,Population Growth Dynamics,235,300,6,15,20,9,13.0
db03-dc_jotunheim-swarm-density.md#chunk_016,db03-dc_jotunheim-swarm-density.md,Strategic Threat Assessment,405,470,6,15,20,9,13.0
db03-dc_jotunheim-swarm-density.md#chunk_017,db03-dc_jotunheim-swarm-density.md,Cross-Reference Integration,92,156,6,15,20,9,11.0
db03-dc_jotunheim-swarm-density.md#chunk_018,db03-dc_jotunheim-swarm-density.md,Governance Tracking,14,78,6,15,20,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_001,db03-dc_loki-archive-security-audit.md,(none),22,71,6,15,18,9,
db03-dc_loki-archive-security-audit.md#chunk_002,db03-dc_loki-archive-security-audit.md,v5.0 Development Note,41,104,6,15,18,9,13.0
db03-dc_loki-archive-security-audit.md#chunk_003,db03-dc_loki-archive-security-audit.md,Overview,114,174,6,15,18,9,10.0
db03-dc_loki-archive-security-audit.md#chunk_004,db03-dc_loki-archive-security-audit.md,Background: The Loki Archive Purpose,221,286,6,15,18,9,15.0
db03-dc_loki-archive-security-audit.md#chunk_005,db03-dc_loki-archive-security-audit.md,Audit Methodology,16,78,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_006,db03-dc_loki-archive-security-audit.md,Vault Inspection,58,119,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_007,db03-dc_loki-archive-security-audit.md,Catalog Verification,42,104,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_008,db03-dc_loki-archive-security-audit.md,Containment Testing,41,102,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_009,db03-dc_loki-archive-security-audit.md,Incident Review,27,88,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_010,db03-dc_loki-archive-security-audit.md,Protocol Assessment,72,133,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_011,db03-dc_loki-archive-security-audit.md,High-Risk Item Catalog,44,106,6,15,18,9,13.0
db03-dc_loki-archive-security-audit.md#chunk_012,db03-dc_loki-archive-security-audit.md,Heimdallr Fragments,154,215,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_013,db03-dc_loki-archive-security-audit.md,Active Ghost-Processes,146,208,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_014,db03-dc_loki-archive-security-audit.md,All-Rune Proximity Data,122,184,6,15,18,9,13.0
db03-dc_loki-archive-security-audit.md#chunk_015,db03-dc_loki-archive-security-audit.md,ODIN Protocol Fragments,148,210,6,15,18,9,13.0
db03-dc_loki-archive-security-audit.md#chunk_016,db03-dc_loki-archive-security-audit.md,Other High-Risk Materials,70,132,6,15,18,9,13.0
db03-dc_loki-archive-security-audit.md#chunk_017,db03-dc_loki-archive-security-audit.md,Security Assessment: Year 782-783 Performance,45,110,6,15,18,9,15.0
db03-dc_loki-archive-security-audit.md#chunk_018,db03-dc_loki-archive-security-audit.md,Containment Integrity,37,98,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_019,db03-dc_loki-archive-security-audit.md,Access Controls,33,94,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_020,db03-dc_loki-archive-security-audit.md,Signal Monitoring,32,93,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_021,db03-dc_loki-archive-security-audit.md,Incident Response,32,93,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_022,db03-dc_loki-archive-security-audit.md,Near-Miss Incidents,18,79,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_023,db03-dc_loki-archive-security-audit.md,Incident 1: Vault 2 Containment Box Seal Degradation,180,249,6,15,18,9,19.0
db03-dc_loki-archive-security-audit.md#chunk_024,db03-dc_loki-archive-security-audit.md,Incident 2: Ghost-Process Migration Attempt,174,239,6,15,18,9,15.0
db03-dc_loki-archive-security-audit.md#chunk_025,db03-dc_loki-archive-security-audit.md,Incident 3: Access Log Anomaly,187,252,6,15,18,9,15.0
db03-dc_loki-archive-security-audit.md#chunk_026,db03-dc_loki-archive-security-audit.md,Signal-Tamer Recommendations,19,80,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_027,db03-dc_loki-archive-security-audit.md,Recommendation 1: Vault 2 Containment Box Upgrade Program,106,175,6,15,18,9,19.0
db03-dc_loki-archive-security-audit.md#chunk_028,db03-dc_loki-archive-security-audit.md,Recommendation 2: Enhanced Ghost-Process Monitoring,106,171,6,15,18,9,15.0
db03-dc_loki-archive-security-audit.md#chunk_029,db03-dc_loki-archive-security-audit.md,Recommendation 3: Redundant Access Logging,104,169,6,15,18,9,15.0
db03-dc_loki-archive-security-audit.md#chunk_030,db03-dc_loki-archive-security-audit.md,Risk Assessment & Strategic Implications,40,105,6,15,18,9,15.0
db03-dc_loki-archive-security-audit.md#chunk_031,db03-dc_loki-archive-security-audit.md,Threat Evolution,59,120,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_032,db03-dc_loki-archive-security-audit.md,Infrastructure Aging,36,97,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_033,db03-dc_loki-archive-security-audit.md,Audit Trail Integrity,42,105,6,15,18,9,13.0
db03-dc_loki-archive-security-audit.md#chunk_034,db03-dc_loki-archive-security-audit.md,Catalog Growth,42,104,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_035,db03-dc_loki-archive-security-audit.md,Recommendations for Archive Operations,14,78,6,15,18,9,14.0
db03-dc_loki-archive-security-audit.md#chunk_036,db03-dc_loki-archive-security-audit.md,Personnel Training,32,93,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_037,db03-dc_loki-archive-security-audit.md,Containment Research,24,85,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_038,db03-dc_loki-archive-security-audit.md,Capacity Planning,40,101,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_039,db03-dc_loki-archive-security-audit.md,Inter-Scriptorium Coordination,32,93,6,15,18,9,11.0
db03-dc_loki-archive-security-audit.md#chunk_040,db03-dc_loki-archive-security-audit.md,Conclusion,113,172,6,15,18,9,10.0
db03-dc_loki-protocol-warning.md#chunk_001,db03-dc_loki-protocol-warning.md,(none),46,96,6,15,18,9,
db03-dc_loki-protocol-warning.md#chunk_002,db03-dc_loki-protocol-warning.md,v5.0 Migration Note,41,104,6,15,18,9,13.0
db03-dc_loki-protocol-warning.md#chunk_003,db03-dc_loki-protocol-warning.md,L.O.K.I. PROTOCOL DIAGNOSTIC LOG — HEIMDALLR BLIND SPOT ASSESSMENT,449,520,6,15,18,9,20.0
db03-dc_loki-protocol-warning.md#chunk_004,db03-dc_loki-protocol-warning.md,L.O.K.I. PROTOCOL DIAGNOSTIC LOG — HEIMDALLR BLIND SPOT ASSESSMENT,449,520,6,15,18,9,20.0
db03-dc_loki-protocol-warning.md#chunk_005,db03-dc_loki-protocol-warning.md,L.O.K.I. PROTOCOL DIAGNOSTIC LOG — HEIMDALLR BLIND SPOT ASSESSMENT,347,417,6,15,18,9,20.0
db03-dc_loki-protocol-warning.md#chunk_006,db03-dc_loki-protocol-warning.md,JÖTUN-READER ANALYSIS (Layer 2),263,327,6,15,18,9,14.0
db03-dc_loki-protocol-warning.md#chunk_007,db03-dc_loki-protocol-warning.md,Integration Notes,65,126,6,15,18,9,11.0
db03-dc_medical-causality-research.md#chunk_001,db03-dc_medical-causality-research.md,(none),14,65,6,15,18,10,
db03-dc_medical-causality-research.md#chunk_002,db03-dc_medical-causality-research.md,Observation Context,78,140,6,15,18,10,11.0
db03-dc_medical-causality-research.md#chunk_003,db03-dc_medical-causality-research.md,§1 — Research Premise and Scope,141,209,6,15,18,10,16.0
db03-dc_medical-causality-research.md#chunk_004,db03-dc_medical-causality-research.md,2.1 — Established Causal Factors,171,237,6,15,18,10,15.0
db03-dc_medical-causality-research.md#chunk_005,db03-dc_medical-causality-research.md,2.2 — Proposed Causal Models,193,260,6,15,18,10,15.0
db03-dc_medical-causality-research.md#chunk_006,db03-dc_medical-causality-research.md,3.1 — Observed Divergence Points,170,236,6,15,18,10,15.0
db03-dc_medical-causality-research.md#chunk_007,db03-dc_medical-causality-research.md,3.2 — Proposed Divergence Models,178,244,6,15,18,10,15.0
db03-dc_medical-causality-research.md#chunk_008,db03-dc_medical-causality-research.md,4.1 — Priority Questions,131,196,6,15,18,10,14.0
db03-dc_medical-causality-research.md#chunk_009,db03-dc_medical-causality-research.md,4.2 — Research Barriers,165,230,6,15,18,10,14.0
db03-dc_medical-causality-research.md#chunk_010,db03-dc_medical-causality-research.md,Evidence Justification,91,153,6,15,18,10,11.0
db03-dc_novice-training-documentation.md#chunk_001,db03-dc_novice-training-documentation.md,(none),14,63,6,15,18,9,
db03-dc_novice-training-documentation.md#chunk_002,db03-dc_novice-training-documentation.md,"Evidence Excerpt (Layer 2, Instructional Documentation)",23,89,6,15,18,9,16.0
db03-dc_novice-training-documentation.md#chunk_003,db03-dc_novice-training-documentation.md,Cohort Profile,78,139,6,15,18,9,11.0
db03-dc_novice-training-documentation.md#chunk_004,db03-dc_novice-training-documentation.md,Session Objective,46,107,6,15,18,9,11.0
db03-dc_novice-training-documentation.md#chunk_005,db03-dc_novice-training-documentation.md,Segment 1: Breath Control Techniques (T+0 to T+25 min),228,299,6,15,18,9,20.0
db03-dc_novice-training-documentation.md#chunk_006,db03-dc_novice-training-documentation.md,Segment 2: Cognitive Anchor Exercises (T+25 to T+50 min),197,267,6,15,18,9,20.0
db03-dc_novice-training-documentation.md#chunk_007,db03-dc_novice-training-documentation.md,Segment 3: Paradox Tolerance Introduction (T+50 to T+75 min),126,196,6,15,18,9,20.0
db03-dc_novice-training-documentation.md#chunk_008,db03-dc_novice-training-documentation.md,Segment 4: Slow Path Philosophy (T+75 to T+90 min),132,202,6,15,18,9,20.0
db03-dc_novice-training-documentation.md#chunk_009,db03-dc_novice-training-documentation.md,Session Conclusion,161,222,6,15,18,9,11.0
db03-dc_novice-training-documentation.md#chunk_010,db03-dc_novice-training-documentation.md,Integration Notes,71,132,6,15,18,9,11.0
db03-dc_perfect-silent-cage.md#chunk_001,db03-dc_perfect-silent-cage.md,(none),13,61,6,15,16,9,
db03-dc_perfect-silent-cage.md#chunk_002,db03-dc_perfect-silent-cage.md,Summary,119,178,6,15,16,9,10.0
db03-dc_perfect-silent-cage.md#chunk_003,db03-dc_perfect-silent-cage.md,Expedition Profile & Strategic Context,211,275,6,15,16,9,15.0
db03-dc_perfect-silent-cage.md#chunk_004,db03-dc_perfect-silent-cage.md,Recovery Operation & Site Forensics,293,357,6,15,16,9,15.0
db03-dc_perfect-silent-cage.md#chunk_005,db03-dc_perfect-silent-cage.md,Tactical & Strategic Implications,291,353,6,15,16,9,14.0
db03-dc_perfect-silent-cage.md#chunk_006,db03-dc_perfect-silent-cage.md,Policy Outcomes,208,267,6,15,16,9,11.0
db03-dc_perfect-silent-cage.md#chunk_007,db03-dc_perfect-silent-cage.md,Related Documentation,50,110,6,15,16,9,11.0
db03-dc_quiet-nod-protocol.md#chunk_001,db03-dc_quiet-nod-protocol.md,(none),14,62,6,15,16,9,
db03-dc_quiet-nod-protocol.md#chunk_002,db03-dc_quiet-nod-protocol.md,Summary,109,167,6,15,16,9,10.0
db03-dc_quiet-nod-protocol.md#chunk_003,db03-dc_quiet-nod-protocol.md,Institutional Structure & Conflict Separation,263,327,6,15,16,9,15.0
db03-dc_quiet-nod-protocol.md#chunk_004,db03-dc_quiet-nod-protocol.md,Contracting Protocol & Communication Security,247,310,6,15,16,9,15.0
db03-dc_quiet-nod-protocol.md#chunk_005,db03-dc_quiet-nod-protocol.md,Execution Methodology & Stealth Techniques,280,344,6,15,16,9,15.0
db03-dc_quiet-nod-protocol.md#chunk_006,db03-dc_quiet-nod-protocol.md,Lie-Mark Deployment & Misdirection,248,310,6,15,16,9,14.0
db03-dc_quiet-nod-protocol.md#chunk_007,db03-dc_quiet-nod-protocol.md,Cultural Boundaries & Operational Limits,250,314,6,15,16,9,15.0
db03-dc_quiet-nod-protocol.md#chunk_008,db03-dc_quiet-nod-protocol.md,Economic Structure & Operational Security,163,227,6,15,16,9,15.0
db03-dc_quiet-nod-protocol.md#chunk_009,db03-dc_quiet-nod-protocol.md,Cross-Reference Integration,61,120,6,15,16,9,11.0
db03-dc_rule-of-two-threads.md#chunk_001,db03-dc_rule-of-two-threads.md,(none),11,58,6,15,15,9,
db03-dc_rule-of-two-threads.md#chunk_002,db03-dc_rule-of-two-threads.md,Summary,106,163,6,15,15,9,10.0
db03-dc_rule-of-two-threads.md#chunk_003,db03-dc_rule-of-two-threads.md,Verification Protocol Structure,245,305,6,15,15,9,13.0
db03-dc_rule-of-two-threads.md#chunk_004,db03-dc_rule-of-two-threads.md,Source Reliability Tracking,150,210,6,15,15,9,13.0
db03-dc_rule-of-two-threads.md#chunk_005,db03-dc_rule-of-two-threads.md,Blood-Proof Enhancement,145,204,6,15,15,9,11.0
db03-dc_rule-of-two-threads.md#chunk_006,db03-dc_rule-of-two-threads.md,Wind-Singer Penalty Enforcement,262,322,6,15,15,9,13.0
db03-dc_rule-of-two-threads.md#chunk_007,db03-dc_rule-of-two-threads.md,Economic Function in Lawless Environments,236,299,6,15,15,9,15.0
db03-dc_rule-of-two-threads.md#chunk_008,db03-dc_rule-of-two-threads.md,Cross-Reference Integration,53,111,6,15,15,9,11.0
db03-dc_salvage-operations-manual.md#chunk_001,db03-dc_salvage-operations-manual.md,(none),13,62,6,15,16,10,
db03-dc_salvage-operations-manual.md#chunk_002,db03-dc_salvage-operations-manual.md,Observation Context,65,126,6,15,16,10,11.0
db03-dc_salvage-operations-manual.md#chunk_003,db03-dc_salvage-operations-manual.md,§1 — Salvage Operations Overview,204,269,6,15,16,10,15.0
db03-dc_salvage-operations-manual.md#chunk_004,db03-dc_salvage-operations-manual.md,2.1 — Pre-Entry Assessment,128,192,6,15,16,10,14.0
db03-dc_salvage-operations-manual.md#chunk_005,db03-dc_salvage-operations-manual.md,2.2 — Extraction Protocols,148,211,6,15,16,10,14.0
db03-dc_salvage-operations-manual.md#chunk_006,db03-dc_salvage-operations-manual.md,2.3 — Void-Marked Personnel Protocols,131,196,6,15,16,10,15.0
db03-dc_salvage-operations-manual.md#chunk_007,db03-dc_salvage-operations-manual.md,3.1 — Weir-Bone,78,140,6,15,16,10,13.0
db03-dc_salvage-operations-manual.md#chunk_008,db03-dc_salvage-operations-manual.md,3.2 — Iron Hearts,70,133,6,15,16,10,14.0
db03-dc_salvage-operations-manual.md#chunk_009,db03-dc_salvage-operations-manual.md,3.3 — FUTHARK Inscription Arrays,68,133,6,15,16,10,15.0
db03-dc_salvage-operations-manual.md#chunk_010,db03-dc_salvage-operations-manual.md,§4 — Timeline of Major Discoveries,209,275,6,15,16,10,16.0
db03-dc_salvage-operations-manual.md#chunk_011,db03-dc_salvage-operations-manual.md,§5 — Factional Salvage Policies,206,271,6,15,16,10,15.0
db03-dc_salvage-operations-manual.md#chunk_012,db03-dc_salvage-operations-manual.md,§6 — Risk Assessment Matrix,150,215,6,15,16,10,15.0
db03-dc_sanctuary-establishment-record.md#chunk_001,db03-dc_sanctuary-establishment-record.md,(none),13,62,6,15,16,10,
db03-dc_sanctuary-establishment-record.md#chunk_002,db03-dc_sanctuary-establishment-record.md,Observation Context,80,141,6,15,16,10,11.0
db03-dc_sanctuary-establishment-record.md#chunk_003,db03-dc_sanctuary-establishment-record.md,§1 — The Grith-Hold Charter (Year 340 PG),312,380,6,15,16,10,19.0
db03-dc_sanctuary-establishment-record.md#chunk_004,db03-dc_sanctuary-establishment-record.md,§2 — Sanctuary Establishment Protocol,14,79,6,15,16,10,15.0
db03-dc_sanctuary-establishment-record.md#chunk_005,db03-dc_sanctuary-establishment-record.md,Phase 1 — Need Assessment (3-6 months),61,128,6,15,16,10,18.0
db03-dc_sanctuary-establishment-record.md#chunk_006,db03-dc_sanctuary-establishment-record.md,Phase 2 — Site Selection (6-12 months),83,150,6,15,16,10,18.0
db03-dc_sanctuary-establishment-record.md#chunk_007,db03-dc_sanctuary-establishment-record.md,Phase 3 — Fortification (12-24 months),71,137,6,15,16,10,16.0
db03-dc_sanctuary-establishment-record.md#chunk_008,db03-dc_sanctuary-establishment-record.md,Phase 4 — Population Establishment (6-12 months),50,118,6,15,16,10,18.0
db03-dc_sanctuary-establishment-record.md#chunk_009,db03-dc_sanctuary-establishment-record.md,Phase 5 — Diplomatic Integration (ongoing),54,120,6,15,16,10,16.0
db03-dc_sanctuary-establishment-record.md#chunk_010,db03-dc_sanctuary-establishment-record.md,§3 — Void-Marked Sanctuary Rights,234,299,6,15,16,10,15.0
db03-dc_sanctuary-establishment-record.md#chunk_011,db03-dc_sanctuary-establishment-record.md,§4 — Echo-Cant Communication Protocols,280,345,6,15,16,10,15.0
db03-dc_sanctuary-establishment-record.md#chunk_012,db03-dc_sanctuary-establishment-record.md,§5 — Iron-Bane Conflict Record,279,344,6,15,16,10,15.0
db03-dc_sanctuary-establishment-record.md#chunk_013,db03-dc_sanctuary-establishment-record.md,§6 — Current Network Status (Year 783 PG),84,153,6,15,16,10,19.0
db03-dc_sanctuary-establishment-record.md#chunk_014,db03-dc_sanctuary-establishment-record.md,Evidence Justification,79,140,6,15,16,10,11.0
db03-dc_sanctuary-establishment.md#chunk_001,db03-dc_sanctuary-establishment.md,(none),14,62,6,15,16,9,
db03-dc_sanctuary-establishment.md#chunk_002,db03-dc_sanctuary-establishment.md,Observation Summary,42,102,6,15,16,9,11.0
db03-dc_sanctuary-establishment.md#chunk_003,db03-dc_sanctuary-establishment.md,Context,81,140,6,15,16,9,10.0
db03-dc_sanctuary-establishment.md#chunk_004,db03-dc_sanctuary-establishment.md,Sanctuary Establishment Protocol (Field Report Format),72,137,6,15,16,9,16.0
db03-dc_sanctuary-establishment.md#chunk_005,db03-dc_sanctuary-establishment.md,Phase 1: Site Selection (Weeks 1-4),78,143,6,15,16,9,16.0
db03-dc_sanctuary-establishment.md#chunk_006,db03-dc_sanctuary-establishment.md,Phase 2: Perimeter Defense (Weeks 4-12),83,148,6,15,16,9,16.0
db03-dc_sanctuary-establishment.md#chunk_007,db03-dc_sanctuary-establishment.md,Phase 3: Resource Infrastructure (Weeks 12-52),71,136,6,15,16,9,16.0
db03-dc_sanctuary-establishment.md#chunk_008,db03-dc_sanctuary-establishment.md,Phase 4: Governance Formalization (Year 1-2),85,150,6,15,16,9,16.0
db03-dc_sanctuary-establishment.md#chunk_009,db03-dc_sanctuary-establishment.md,Quantified Observations,145,205,6,15,16,9,11.0
db03-dc_sanctuary-establishment.md#chunk_010,db03-dc_sanctuary-establishment.md,Observer Limitations,96,156,6,15,16,9,11.0
db03-dc_sanctuary-establishment.md#chunk_011,db03-dc_sanctuary-establishment.md,Operational Context,128,188,6,15,16,9,11.0
db03-dc_sanctuary-establishment.md#chunk_012,db03-dc_sanctuary-establishment.md,Evidence Tier Justification,123,184,6,15,16,9,13.0
db03-dc_waystation-cache-inventory.md#chunk_001,db03-dc_waystation-cache-inventory.md,(none),96,146,6,15,19,9,
db03-dc_waystation-cache-inventory.md#chunk_002,db03-dc_waystation-cache-inventory.md,WAYSTATION INSPECTION REPORT,23,87,6,15,19,9,13.0
db03-dc_waystation-cache-inventory.md#chunk_003,db03-dc_waystation-cache-inventory.md,Cache Inventory (Current),111,175,6,15,19,9,13.0
db03-dc_waystation-cache-inventory.md#chunk_004,db03-dc_waystation-cache-inventory.md,Access Log (Since Last Inspection),55,122,6,15,19,9,15.0
db03-dc_waystation-cache-inventory.md#chunk_005,db03-dc_waystation-cache-inventory.md,Structural Condition,36,98,6,15,19,9,11.0
db03-dc_waystation-cache-inventory.md#chunk_006,db03-dc_waystation-cache-inventory.md,Restocking Recommendation,42,105,6,15,19,9,11.0
db03-dc_waystation-cache-inventory.md#chunk_007,db03-dc_waystation-cache-inventory.md,Traffic Analysis (Position Report Frequency),35,101,6,15,19,9,15.0
db03-dc_waystation-cache-inventory.md#chunk_008,db03-dc_waystation-cache-inventory.md,INTEGRATION NOTES,52,114,6,15,19,9,11.0
standalone_aether-weave-os.md#chunk_001,standalone_aether-weave-os.md,(none),62,115,6,18,19,9,
standalone_aether-weave-os.md#chunk_002,standalone_aether-weave-os.md,1.0 System Overview,42,109,6,18,19,9,13.0
standalone_aether-weave-os.md#chunk_003,standalone_aether-weave-os.md,1.1 Architecture Philosophy,72,139,6,18,19,9,13.0
standalone_aether-weave-os.md#chunk_004,standalone_aether-weave-os.md,1.2 Core Design Principles,226,293,6,18,19,9,14.0
standalone_aether-weave-os.md#chunk_005,standalone_aether-weave-os.md,2.0 The Futhark API Specification,37,106,6,18,19,9,15.0
standalone_aether-weave-os.md#chunk_006,standalone_aether-weave-os.md,2.1 API Structure and Syntax,347,416,6,18,19,9,15.0
standalone_aether-weave-os.md#chunk_007,standalone_aether-weave-os.md,2.2 Representative Subroutine Examples,449,517,6,18,19,9,14.0
standalone_aether-weave-os.md#chunk_008,standalone_aether-weave-os.md,2.2 Representative Subroutine Examples,136,204,6,18,19,9,14.0
standalone_aether-weave-os.md#chunk_009,standalone_aether-weave-os.md,3.0 ODIN.NET Communication Protocol,22,89,6,18,19,9,14.0
standalone_aether-weave-os.md#chunk_010,standalone_aether-weave-os.md,3.1 Network Topology,96,162,6,18,19,9,13.0
standalone_aether-weave-os.md#chunk_011,standalone_aether-weave-os.md,3.2 Coordination Primitives,228,295,6,18,19,9,13.0
standalone_aether-weave-os.md#chunk_012,standalone_aether-weave-os.md,4.1 Nominal Operation Examples,217,284,6,18,19,9,14.0
standalone_aether-weave-os.md#chunk_013,standalone_aether-weave-os.md,5.1 Designed Failure Responses,89,157,6,18,19,9,14.0
standalone_aether-weave-os.md#chunk_014,standalone_aether-weave-os.md,5.2 Catastrophic Failure: The Ginnungagap Glitch,70,140,6,18,19,9,16.0
standalone_aether-weave-os.md#chunk_015,standalone_aether-weave-os.md,6.1 Persistent System Corruption,70,137,6,18,19,9,14.0
standalone_aether-weave-os.md#chunk_016,standalone_aether-weave-os.md,6.2 Runic Blight as Carrier Wave,37,107,6,18,19,9,16.0
standalone_aether-weave-os.md#chunk_017,standalone_aether-weave-os.md,6.3 Irreversibility,37,102,6,18,19,9,11.0
standalone_aether-weave-os.md#chunk_018,standalone_aether-weave-os.md,"7.1 Modern ""Scrap-Runes"" as Corrupted API Calls",32,104,6,18,19,9,18.0
standalone_aether-weave-os.md#chunk_019,standalone_aether-weave-os.md,7.2 Jötun-Reader Firewall Methodology,35,102,6,18,19,9,14.0
standalone_aether-weave-os.md#chunk_020,standalone_aether-weave-os.md,7.3 Dvergr Rejection Rationale,159,227,6,18,19,9,14.0
standalone_combine-reckoning.md#chunk_001,standalone_combine-reckoning.md,(none),35,85,6,18,15,10,
standalone_combine-reckoning.md#chunk_002,standalone_combine-reckoning.md,1. Introduction and scope,249,314,6,18,15,10,14.0
standalone_combine-reckoning.md#chunk_003,standalone_combine-reckoning.md,The thirteen seasonal designations,449,514,6,18,15,10,14.0
standalone_combine-reckoning.md#chunk_004,standalone_combine-reckoning.md,The thirteen seasonal designations,399,464,6,18,15,10,14.0
standalone_combine-reckoning.md#chunk_005,standalone_combine-reckoning.md,Seasonal divisions and agricultural logic,107,174,6,18,15,10,15.0
